snapshot_id,historical_project_id,snapshot_date,current_stage,next_stage,approvals_required,approvals_completed,approvals_pending,approval_progress_pct,oldest_pending_approval_days,legal_cases_total,legal_cases_pending,legal_cases_resolved,disputed_land_area,oldest_pending_case_days,compensation_total_amount,compensation_paid_amount,compensation_pending_amount,beneficiaries_eligible,beneficiaries_compensated,beneficiaries_pending,compensation_progress_pct,documents_required,documents_submitted,documents_verified,documents_incomplete,documentation_progress_pct,notifications_required,notifications_issued,notifications_pending,notification_progress_pct,parcels_total,parcels_disputed,ownership_conflicts_pending,ownership_conflicts_resolved,rr_families_required,rr_families_completed,rr_families_pending,rr_progress_pct,land_required_for_possession,land_acquired_for_possession,possession_progress_pct,stakeholder_requests_raised,stakeholder_responses_received,stakeholder_requests_pending,average_response_time_days,departments_involved,coordination_requests_raised,coordination_requests_resolved,coordination_requests_pending,average_coordination_response_days,days_in_current_stage,total_project_days,next_stage_delayed_30d,next_stage_delay_days,next_stage_planned_completion_date,next_stage_actual_completion_date,is_synthetic
f08f5a0a-e81c-4a52-9844-f71444b79d67,b2928734-a785-48bd-958a-e26959410c9f,2021-12-24,Initial Assessment / SIA,Notification,12,2,10,16.7,40,8,8,0,27.2,154,218.25,1.37,216.88,1281,8,1273,0.6,15,0,0,15,0.0,6,0,6,0.0,89,25,21,4,841,60,781,7.1,285.0,3.3,1.2,18,0,18,7.8,3,15,0,15,37.6,47,47,0.0,14.0,2022-04-21,2022-05-05,True
7e596087-3d5c-4a90-bf0c-436de1d803be,b2928734-a785-48bd-958a-e26959410c9f,2022-01-13,Initial Assessment / SIA,Notification,12,0,12,0.0,37,8,8,0,28.5,153,218.25,13.06,205.19,1281,76,1205,6.0,15,0,0,15,0.0,6,0,6,0.0,89,24,24,0,841,0,841,0.0,285.0,9.0,3.2,18,3,15,22.5,3,15,1,14,19.0,67,67,0.0,14.0,2022-04-21,2022-05-05,True
ad945789-a792-43ab-a45b-0f2bc3bb59fc,b2928734-a785-48bd-958a-e26959410c9f,2022-07-30,Land & Ownership Verification,Award / Valuation,12,5,7,41.7,42,8,6,2,21.1,50,218.25,32.95,185.3,1281,193,1088,15.1,15,3,1,12,6.7,6,2,4,33.3,89,11,2,9,841,0,841,0.0,285.0,0.0,0.0,18,3,15,22.6,3,15,5,10,9.3,20,265,1.0,57.0,2022-10-24,2022-12-20,True
b6103f6f-cce0-4c51-9658-04c4731ebd57,b2928734-a785-48bd-958a-e26959410c9f,2023-03-28,Compensation Disbursement,Rehabilitation & Resettlement,12,7,5,58.3,85,8,6,2,19.6,155,218.25,110.17,108.08,1281,646,635,50.5,15,11,6,4,40.0,6,4,2,66.7,89,14,2,12,841,270,571,32.1,285.0,129.6,45.5,18,10,8,10.2,3,15,7,8,13.2,98,506,1.0,86.0,2023-05-16,2023-08-10,True
85b4b290-8c50-4812-bd3c-7bdbb04bb5f6,b2928734-a785-48bd-958a-e26959410c9f,2023-04-05,Rehabilitation & Resettlement,Possession,12,9,3,75.0,5,8,4,4,12.4,64,218.25,87.46,130.79,1281,513,768,40.1,15,9,7,6,46.7,6,4,2,66.7,89,11,0,11,841,485,356,57.7,285.0,10.0,3.5,18,12,6,20.1,3,15,6,9,27.4,3,514,1.0,105.0,2023-08-11,2023-11-24,True
347baf21-13e2-4b9a-ad7c-691439118bbd,b2928734-a785-48bd-958a-e26959410c9f,2023-04-22,Rehabilitation & Resettlement,Possession,12,9,3,75.0,73,8,4,4,11.0,35,218.25,115.35,102.9,1281,677,604,52.9,15,10,6,5,40.0,6,4,2,66.7,89,5,0,5,841,410,431,48.8,285.0,92.6,32.5,18,13,5,4.2,3,15,7,8,10.1,20,531,1.0,105.0,2023-08-11,2023-11-24,True
09b00bb0-d431-4442-a0fb-a0e7f682dd48,b2928734-a785-48bd-958a-e26959410c9f,2024-02-14,Acquisition Completion,,12,12,0,100.0,0,8,2,6,7.0,13,218.25,189.91,28.34,1281,1114,167,87.0,15,15,11,0,73.3,6,5,1,83.3,89,7,0,7,841,796,45,94.6,285.0,238.1,83.5,18,15,3,6.7,3,15,13,2,11.8,82,829,,,,,True
ea0fb77e-48c9-4490-aba1-25f3197f424b,853b2cc4-af53-4c23-befd-27e7a740b4b2,2022-08-15,Initial Assessment / SIA,Notification,5,0,5,0.0,46,5,5,0,36.5,22,1108.4,0.0,1108.4,822,0,822,0.0,13,1,0,12,0.0,5,0,5,0.0,7,1,1,0,609,0,609,0.0,392.4,0.0,0.0,23,1,22,15.5,7,6,0,6,24.2,35,35,0.0,2.0,2022-10-03,2022-10-05,True
5a3b0a72-29ad-4db9-9cdb-8b4756413fbc,853b2cc4-af53-4c23-befd-27e7a740b4b2,2022-09-10,Notification,Objection / Hearing,5,0,5,0.0,46,5,5,0,39.2,83,1108.4,102.67,1005.73,822,76,746,9.3,13,2,1,11,7.7,5,0,5,0.0,7,1,1,0,609,0,609,0.0,392.4,24.6,6.3,23,0,23,5.5,7,6,0,6,14.0,23,61,0.0,2.0,2022-11-18,2022-11-20,True
7340545e-e242-465a-a21b-aa9e0a483f57,853b2cc4-af53-4c23-befd-27e7a740b4b2,2022-09-24,Notification,Objection / Hearing,5,0,5,0.0,79,5,4,1,30.9,116,1108.4,8.74,1099.66,822,6,816,0.8,13,2,1,11,7.7,5,1,4,20.0,7,1,1,0,609,53,556,8.7,392.4,0.0,0.0,23,0,23,21.5,7,6,0,6,38.1,37,75,0.0,2.0,2022-11-18,2022-11-20,True
78e15965-89c0-4cf7-8904-74ab2d789539,853b2cc4-af53-4c23-befd-27e7a740b4b2,2023-03-27,Award / Valuation,Compensation Disbursement,5,2,3,40.0,61,5,4,1,29.0,175,1108.4,385.62,722.78,822,285,537,34.8,13,6,4,7,30.8,5,2,3,40.0,7,1,1,0,609,155,454,25.5,392.4,0.0,0.0,23,8,15,12.0,7,6,2,4,8.5,26,259,1.0,61.0,2023-06-23,2023-08-23,True
1a2851b7-db1f-482a-9275-32d582c6d804,853b2cc4-af53-4c23-befd-27e7a740b4b2,2023-06-18,Award / Valuation,Compensation Disbursement,5,3,2,60.0,29,5,3,2,22.9,170,1108.4,472.65,635.75,822,350,472,42.6,13,8,5,5,38.5,5,3,2,60.0,7,1,0,1,609,250,359,41.1,392.4,97.4,24.8,23,12,11,17.7,7,6,3,3,44.8,109,342,1.0,61.0,2023-06-23,2023-08-23,True
2f430b04-cd82-4d00-86cc-68588195f179,853b2cc4-af53-4c23-befd-27e7a740b4b2,2023-06-27,Compensation Disbursement,Rehabilitation & Resettlement,5,3,2,60.0,62,5,3,2,19.1,79,1108.4,522.33,586.07,822,387,435,47.1,13,9,6,4,46.2,5,4,1,80.0,7,0,0,0,609,233,376,38.3,392.4,113.5,28.9,23,14,9,27.5,7,6,2,4,42.7,4,351,1.0,59.0,2023-08-07,2023-10-05,True
c4fd361b-c59d-4b9d-a617-f8550adceaa9,853b2cc4-af53-4c23-befd-27e7a740b4b2,2023-07-10,Compensation Disbursement,Rehabilitation & Resettlement,5,3,2,60.0,15,5,3,2,20.4,176,1108.4,640.01,468.39,822,474,348,57.7,13,10,6,3,46.2,5,3,2,60.0,7,1,0,1,609,248,361,40.7,392.4,135.1,34.4,23,13,10,6.7,7,6,2,4,8.2,17,364,1.0,59.0,2023-08-07,2023-10-05,True
1027d7c6-1e27-43da-8e95-b14950e77b9d,853b2cc4-af53-4c23-befd-27e7a740b4b2,2023-10-21,Possession,Acquisition Completion,5,4,1,80.0,75,5,2,3,15.3,128,1108.4,856.93,251.47,822,635,187,77.3,13,11,7,2,53.8,5,4,1,80.0,7,0,0,0,609,413,196,67.8,392.4,205.0,52.2,23,16,7,8.4,7,6,3,3,12.3,16,467,1.0,80.0,2023-12-28,2024-03-17,True
570a1797-64a8-4c34-b1d6-3953c5954248,853b2cc4-af53-4c23-befd-27e7a740b4b2,2024-01-04,Acquisition Completion,,5,4,1,80.0,69,5,2,3,8.4,68,1108.4,1054.09,54.31,822,781,41,95.1,13,13,8,0,61.5,5,5,0,100.0,7,0,0,0,609,475,134,78.0,392.4,321.1,81.8,23,22,1,18.4,7,6,4,2,29.6,35,542,,,,,True
50cd7712-1d9b-40f4-8e38-da66a3f0093d,0bed620b-4d61-4bab-9414-42008e5d6001,2022-12-08,Initial Assessment / SIA,Notification,6,0,6,0.0,69,3,3,0,13.5,81,270.73,18.33,252.4,658,44,614,6.8,21,0,0,21,0.0,4,0,4,0.0,88,31,31,0,32,0,32,0.0,152.8,10.4,6.8,10,1,9,7.8,7,13,0,13,33.6,33,33,0.0,26.0,2023-01-27,2023-02-22,True
8746282c-6d2a-4aaa-b835-209dbb95a9c1,0bed620b-4d61-4bab-9414-42008e5d6001,2023-01-19,Notification,Objection / Hearing,6,0,6,0.0,10,3,3,0,13.4,60,270.73,0.0,270.73,658,0,658,0.0,21,0,0,21,0.0,4,0,4,0.0,88,18,18,0,32,0,32,0.0,152.8,0.0,0.0,10,1,9,18.2,7,13,0,13,40.0,6,75,1.0,84.0,2023-04-16,2023-07-09,True
07c4c05a-0552-4d9a-bdc7-9f16b29d4256,0bed620b-4d61-4bab-9414-42008e5d6001,2023-02-20,Notification,Objection / Hearing,6,0,6,0.0,23,3,3,0,15.3,25,270.73,0.0,270.73,658,0,658,0.0,21,4,2,17,9.5,4,0,4,0.0,88,9,5,4,32,4,28,12.5,152.8,0.0,0.0,10,0,10,16.7,7,13,1,12,20.6,38,107,1.0,84.0,2023-04-16,2023-07-09,True
104fe066-d55e-41d6-9148-9c74db3a0e4c,0bed620b-4d61-4bab-9414-42008e5d6001,2023-08-07,Land & Ownership Verification,Award / Valuation,6,2,4,33.3,9,3,3,0,12.5,85,270.73,21.66,249.07,658,52,606,8.0,21,3,2,18,9.5,4,1,3,25.0,88,23,16,7,32,0,32,0.0,152.8,3.7,2.4,10,4,6,19.2,7,13,3,10,10.2,29,275,1.0,200.0,2023-10-13,2024-04-30,True
2ab1b57a-7115-4168-9995-cf05d13dd7bc,0bed620b-4d61-4bab-9414-42008e5d6001,2024-04-06,Award / Valuation,Compensation Disbursement,6,3,3,50.0,11,3,2,1,9.5,161,270.73,114.99,155.74,658,279,379,42.5,21,14,8,7,38.1,4,2,2,50.0,88,11,0,11,32,10,22,31.2,152.8,31.0,20.3,10,5,5,25.1,7,13,6,7,33.6,174,518,1.0,214.0,2023-11-18,2024-06-19,True
a9b8fb7f-5376-460e-8c7d-e60554affa3f,0bed620b-4d61-4bab-9414-42008e5d6001,2024-07-22,Rehabilitation & Resettlement,Possession,6,4,2,66.7,46,3,2,1,7.3,27,270.73,142.91,127.82,658,347,311,52.8,21,13,9,8,42.9,4,3,1,75.0,88,5,0,5,32,10,22,31.2,152.8,64.5,42.2,10,4,6,27.9,7,13,7,6,15.3,33,625,1.0,320.0,2024-04-10,2025-02-24,True
25b315a4-429b-45a4-a912-70c899bfef95,0bed620b-4d61-4bab-9414-42008e5d6001,2025-01-07,Possession,Acquisition Completion,6,5,1,83.3,21,3,1,2,4.3,18,270.73,218.52,52.21,658,531,127,80.7,21,21,13,0,61.9,4,3,1,75.0,88,4,0,4,32,23,9,71.9,152.8,99.4,65.1,10,8,2,20.7,7,13,8,5,43.9,96,794,1.0,367.0,2024-06-16,2025-06-18,True
dd5385d6-7ca0-4536-b4d9-31b1ecb6fd65,0bed620b-4d61-4bab-9414-42008e5d6001,2025-01-15,Possession,Acquisition Completion,6,6,0,100.0,0,3,1,2,4.7,164,270.73,207.23,63.5,658,503,155,76.5,21,18,13,3,61.9,4,4,0,100.0,88,5,0,5,32,25,7,78.1,152.8,81.8,53.5,10,8,2,7.8,7,13,8,5,39.2,104,802,1.0,367.0,2024-06-16,2025-06-18,True
c40ff29a-7f36-4dca-9fd7-ffbcf43788cc,0bed620b-4d61-4bab-9414-42008e5d6001,2025-04-02,Acquisition Completion,,6,5,1,83.3,58,3,1,2,4.9,55,270.73,244.43,26.3,658,594,64,90.3,21,20,14,1,66.7,4,3,1,75.0,88,10,0,10,32,29,3,90.6,152.8,124.8,81.7,10,8,2,6.8,7,13,10,3,33.2,37,879,,,,,True
f680c008-9fc8-4ff5-96f3-0f93acf12602,0bed620b-4d61-4bab-9414-42008e5d6001,2025-06-13,Acquisition Completion,,6,6,0,100.0,0,3,2,1,5.6,104,270.73,270.73,0.0,658,658,0,100.0,21,21,14,0,66.7,4,3,1,75.0,88,1,0,1,32,32,0,100.0,152.8,129.2,84.6,10,10,0,6.2,7,13,10,3,29.6,109,951,,,,,True
89e3f8cf-40a9-4f1c-81dd-6aad52427b14,c8d84874-2958-445a-b43c-64369b6eb6a9,2023-11-09,Award / Valuation,Compensation Disbursement,14,8,6,57.1,10,18,10,8,24.9,60,2143.0,738.75,1404.25,1785,615,1170,34.5,9,5,3,4,33.3,2,0,2,0.0,96,16,5,11,777,153,624,19.7,482.3,32.6,6.8,22,8,14,14.0,4,14,5,9,29.1,52,417,1.0,167.0,2023-11-23,2024-05-08,True
52f925ff-c8bb-4782-a8bd-de8828d7f721,c8d84874-2958-445a-b43c-64369b6eb6a9,2024-02-11,Compensation Disbursement,Rehabilitation & Resettlement,14,9,5,64.3,35,18,9,9,21.6,45,2143.0,742.51,1400.49,1785,618,1167,34.6,9,4,2,5,22.2,2,1,1,50.0,96,9,0,9,777,256,521,32.9,482.3,151.8,31.5,22,12,10,12.7,4,14,7,7,25.7,26,511,1.0,226.0,2024-02-24,2024-10-07,True
ad65977d-43bc-4c8b-b7af-f407cde4088d,c8d84874-2958-445a-b43c-64369b6eb6a9,2024-04-01,Compensation Disbursement,Rehabilitation & Resettlement,14,10,4,71.4,53,18,11,7,28.5,91,2143.0,1289.47,853.53,1785,1074,711,60.2,9,6,4,3,44.4,2,1,1,50.0,96,7,0,7,777,306,471,39.4,482.3,138.8,28.8,22,15,7,5.1,4,14,7,7,7.5,76,561,1.0,226.0,2024-02-24,2024-10-07,True
8c8d15b0-cee7-481a-a9c8-33a955768ce7,c8d84874-2958-445a-b43c-64369b6eb6a9,2024-08-22,Rehabilitation & Resettlement,Possession,14,14,0,100.0,0,18,10,8,24.3,66,2143.0,1528.49,614.51,1785,1273,512,71.3,9,7,4,2,44.4,2,2,0,100.0,96,13,0,13,777,414,363,53.3,482.3,293.5,60.9,22,16,6,12.7,4,14,7,7,22.0,106,704,1.0,246.0,2024-04-10,2024-12-12,True
c5122db4-8e77-4527-83e4-d635e31f7bfc,c8d84874-2958-445a-b43c-64369b6eb6a9,2025-01-22,Acquisition Completion,,14,14,0,100.0,0,18,7,11,18.4,137,2143.0,2143.0,0.0,1785,1785,0,100.0,9,8,6,1,66.7,2,2,0,100.0,96,3,0,3,777,584,193,75.2,482.3,319.6,66.3,22,21,1,6.4,4,14,10,4,41.7,41,857,,,,,True
2712b2bd-2b1d-4b1c-a08b-a5070bd36582,96887724-dc3b-46a9-913a-1803f44b90ee,2022-09-07,Initial Assessment / SIA,Notification,13,0,13,0.0,24,18,18,0,12.3,89,139.59,13.1,126.49,1587,148,1439,9.4,16,1,0,15,0.0,9,0,9,0.0,96,28,26,2,301,10,291,3.3,123.1,0.0,0.0,12,0,12,29.8,3,16,0,16,15.2,5,5,0.0,30.0,2023-03-14,2023-04-13,True
aa58fd50-bebd-4c20-a33d-aa8e1283b9c6,96887724-dc3b-46a9-913a-1803f44b90ee,2022-09-17,Initial Assessment / SIA,Notification,13,0,13,0.0,57,18,18,0,11.8,147,139.59,2.61,136.98,1587,29,1558,1.9,16,0,0,16,0.0,9,0,9,0.0,96,32,32,0,301,7,294,2.3,123.1,10.6,8.6,12,0,12,27.2,3,16,2,14,23.0,15,15,0.0,30.0,2023-03-14,2023-04-13,True
6084bcd3-2e6d-460d-ab79-590f9666cce9,96887724-dc3b-46a9-913a-1803f44b90ee,2022-09-19,Initial Assessment / SIA,Notification,13,1,12,7.7,28,18,18,0,12.3,73,139.59,0.0,139.59,1587,0,1587,0.0,16,0,0,16,0.0,9,0,9,0.0,96,28,21,7,301,0,301,0.0,123.1,0.0,0.0,12,0,12,27.0,3,16,0,16,26.5,17,17,0.0,30.0,2023-03-14,2023-04-13,True
c7e3d97d-f170-4d85-b2a8-717e97ed4e4e,96887724-dc3b-46a9-913a-1803f44b90ee,2022-11-03,Initial Assessment / SIA,Notification,13,2,11,15.4,57,18,15,3,10.2,127,139.59,0.0,139.59,1587,0,1587,0.0,16,1,0,15,0.0,9,1,8,11.1,96,22,17,5,301,17,284,5.6,123.1,2.0,1.6,12,2,10,18.1,3,16,2,14,19.2,62,62,0.0,30.0,2023-03-14,2023-04-13,True
2b950256-2ad5-4ddd-9ef7-2823df7fdd8e,96887724-dc3b-46a9-913a-1803f44b90ee,2023-04-10,Notification,Objection / Hearing,13,9,4,69.2,77,18,12,6,8.2,49,139.59,47.16,92.43,1587,536,1051,33.8,16,10,5,6,31.2,9,7,2,77.8,96,16,0,16,301,61,240,20.3,123.1,24.2,19.7,12,6,6,22.2,3,16,7,9,34.3,103,220,0.0,20.0,2023-05-02,2023-05-22,True
75277cdf-2675-42cd-874f-d2ace1f168ae,96887724-dc3b-46a9-913a-1803f44b90ee,2023-07-01,Land & Ownership Verification,Award / Valuation,13,11,2,84.6,36,18,7,11,4.1,138,139.59,76.54,63.05,1587,870,717,54.8,16,12,8,4,50.0,9,8,1,88.9,96,8,0,8,301,191,110,63.5,123.1,58.9,47.8,12,8,4,7.4,3,16,10,6,19.9,40,302,1.0,48.0,2023-09-24,2023-11-11,True
935533d3-8fb2-45fe-b0d0-a30b93eccb98,96887724-dc3b-46a9-913a-1803f44b90ee,2023-07-20,Land & Ownership Verification,Award / Valuation,13,11,2,84.6,32,18,8,10,5.0,20,139.59,101.07,38.52,1587,1149,438,72.4,16,15,10,1,62.5,9,8,1,88.9,96,14,2,12,301,146,155,48.5,123.1,62.6,50.9,12,8,4,29.4,3,16,10,6,36.8,59,321,1.0,48.0,2023-09-24,2023-11-11,True
ee7f0e7a-4faa-40a1-aa16-b4b508100959,96887724-dc3b-46a9-913a-1803f44b90ee,2023-08-10,Land & Ownership Verification,Award / Valuation,13,12,1,92.3,19,18,9,9,5.7,120,139.59,100.23,39.36,1587,1139,448,71.8,16,13,8,3,50.0,9,9,0,100.0,96,1,0,1,301,199,102,66.1,123.1,44.6,36.2,12,8,4,20.3,3,16,9,7,35.1,80,342,1.0,48.0,2023-09-24,2023-11-11,True
0f5d36ae-81c6-4596-9743-be8620f13e55,96887724-dc3b-46a9-913a-1803f44b90ee,2023-08-14,Land & Ownership Verification,Award / Valuation,13,13,0,100.0,0,18,7,11,4.7,34,139.59,107.58,32.01,1587,1223,364,77.1,16,12,6,4,37.5,9,9,0,100.0,96,14,0,14,301,212,89,70.4,123.1,55.7,45.2,12,9,3,12.9,3,16,10,6,27.1,84,346,1.0,48.0,2023-09-24,2023-11-11,True
c9c1c4f3-92ab-4e64-a01d-e78a7f876397,fd071d37-c2de-46f4-8a90-4de6b2bc16b8,2023-02-05,Initial Assessment / SIA,Notification,10,0,10,0.0,30,6,6,0,13.7,19,111.61,6.2,105.41,1366,75,1291,5.6,5,0,0,5,0.0,3,0,3,0.0,20,7,7,0,986,97,889,9.8,137.7,0.0,0.0,13,0,13,13.7,5,4,0,4,6.4,21,21,0.0,8.0,2023-05-28,2023-06-05,True
4191196e-5307-45b0-adc3-1df2ed3e54ed,fd071d37-c2de-46f4-8a90-4de6b2bc16b8,2023-03-18,Notification,Objection / Hearing,10,2,8,20.0,44,6,6,0,11.8,49,111.61,0.0,111.61,1366,0,1366,0.0,5,1,0,4,0.0,3,0,3,0.0,20,3,2,1,986,0,986,0.0,137.7,0.0,0.0,13,2,11,20.8,5,4,0,4,7.8,4,62,1.0,33.0,2023-07-17,2023-08-19,True
fbb56ad1-3709-4187-9140-968471efd58a,fd071d37-c2de-46f4-8a90-4de6b2bc16b8,2023-05-30,Notification,Objection / Hearing,10,3,7,30.0,84,6,5,1,9.7,14,111.61,0.0,111.61,1366,0,1366,0.0,5,1,0,4,0.0,3,1,2,33.3,20,2,1,1,986,0,986,0.0,137.7,14.4,10.5,13,2,11,4.8,5,4,0,4,35.5,77,135,1.0,33.0,2023-07-17,2023-08-19,True
127a7d0e-c847-40d9-83e8-2cb16a119885,fd071d37-c2de-46f4-8a90-4de6b2bc16b8,2023-09-09,Land & Ownership Verification,Award / Valuation,10,6,4,60.0,86,6,4,2,7.4,43,111.61,53.6,58.01,1366,655,711,48.0,5,2,1,3,20.0,3,2,1,66.7,20,3,0,3,986,163,823,16.5,137.7,0.0,0.0,13,6,7,14.4,5,4,1,3,40.5,21,237,1.0,112.0,2024-01-02,2024-04-23,True
26562003-d5c2-43dd-bf77-acafb923179b,fd071d37-c2de-46f4-8a90-4de6b2bc16b8,2023-10-01,Land & Ownership Verification,Award / Valuation,10,6,4,60.0,68,6,4,2,9.1,172,111.61,49.84,61.77,1366,609,757,44.7,5,3,1,2,20.0,3,2,1,66.7,20,3,0,3,986,368,618,37.3,137.7,18.2,13.2,13,7,6,22.1,5,4,2,2,36.1,43,259,1.0,112.0,2024-01-02,2024-04-23,True
86792a94-b96c-40c9-adcf-f269d1a5e323,b77c1c3b-8902-442b-811d-050f482aa102,2021-03-28,Notification,Objection / Hearing,6,2,4,33.3,48,1,1,0,25.2,75,1393.85,269.51,1124.34,1075,207,868,19.3,7,1,0,6,0.0,6,2,4,33.3,40,4,3,1,813,2,811,0.2,321.3,0.0,0.0,19,3,16,5.1,6,4,1,3,25.3,125,187,1.0,84.0,2021-05-23,2021-08-15,True
a62e4f15-06c7-4ce5-8a75-2af65d2b701a,b77c1c3b-8902-442b-811d-050f482aa102,2021-08-08,Objection / Hearing,Land & Ownership Verification,6,3,3,50.0,82,1,1,0,18.7,89,1393.85,463.65,930.2,1075,357,718,33.3,7,3,1,4,14.3,6,4,2,66.7,40,5,0,5,813,197,616,24.2,321.3,1.4,0.4,19,7,12,13.6,6,4,1,3,11.8,114,320,1.0,89.0,2021-07-29,2021-10-26,True
fe30fd12-9297-4435-9099-ec79e8271ea1,b77c1c3b-8902-442b-811d-050f482aa102,2022-01-04,Compensation Disbursement,Rehabilitation & Resettlement,6,5,1,83.3,75,1,1,0,15.9,141,1393.85,954.8,439.05,1075,736,339,68.5,7,5,3,2,42.9,6,5,1,83.3,40,3,0,3,813,435,378,53.5,321.3,160.3,49.9,19,13,6,23.8,6,4,1,3,32.2,19,469,1.0,109.0,2021-12-07,2022-03-26,True
2e22d8ad-7bda-40ec-b412-6f27e56da8cb,b77c1c3b-8902-442b-811d-050f482aa102,2022-01-13,Compensation Disbursement,Rehabilitation & Resettlement,6,5,1,83.3,19,1,1,0,7.5,77,1393.85,931.84,462.01,1075,718,357,66.9,7,4,2,3,28.6,6,6,0,100.0,40,3,0,3,813,460,353,56.6,321.3,168.5,52.4,19,14,5,6.4,6,4,2,2,39.5,28,478,1.0,109.0,2021-12-07,2022-03-26,True
0caf5fd5-bd3b-4135-bd61-23b594137e8a,b77c1c3b-8902-442b-811d-050f482aa102,2022-04-21,Possession,Acquisition Completion,6,4,2,66.7,66,1,1,0,12.5,121,1393.85,1189.21,204.64,1075,917,158,85.3,7,7,5,0,71.4,6,6,0,100.0,40,0,0,0,813,650,163,80.0,321.3,224.5,69.9,19,18,1,29.2,6,4,2,2,27.6,26,576,1.0,138.0,2022-03-02,2022-07-18,True
f1d82e49-79e7-4757-ac05-a4afd52bdd6a,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2022-12-12,Initial Assessment / SIA,Notification,3,0,3,0.0,8,6,6,0,46.3,64,1922.73,0.0,1922.73,256,0,256,0.0,27,0,0,27,0.0,3,0,3,0.0,57,18,17,1,200,0,200,0.0,466.0,35.4,7.6,3,0,3,10.6,3,3,0,3,41.4,23,23,1.0,45.0,2023-05-21,2023-07-05,True
fa2ee718-b139-4c23-8424-e6cd6e810fa8,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2023-02-06,Initial Assessment / SIA,Notification,3,0,3,0.0,58,6,6,0,42.9,59,1922.73,47.81,1874.92,256,6,250,2.5,27,2,1,25,3.7,3,0,3,0.0,57,14,13,1,200,2,198,1.0,466.0,0.0,0.0,3,0,3,29.8,3,3,0,3,22.5,79,79,1.0,45.0,2023-05-21,2023-07-05,True
462031b9-51e7-41a9-a3df-2487b740d93d,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2024-03-04,Land & Ownership Verification,Award / Valuation,3,2,1,66.7,36,6,5,1,32.5,15,1922.73,673.45,1249.28,256,89,167,35.0,27,11,7,16,25.9,3,1,2,33.3,57,5,1,4,200,49,151,24.5,466.0,79.3,17.0,3,1,2,29.3,3,3,0,3,39.4,130,471,1.0,114.0,2024-02-25,2024-06-18,True
a7c7f59d-3a5e-4725-b56f-572eaf7e18f4,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2024-03-26,Award / Valuation,Compensation Disbursement,3,2,1,66.7,71,6,4,2,26.1,30,1922.73,725.37,1197.36,256,96,160,37.7,27,18,12,9,44.4,3,1,2,33.3,57,4,0,4,200,85,115,42.5,466.0,139.1,29.8,3,1,2,26.5,3,3,1,2,13.1,12,493,1.0,139.0,2024-06-07,2024-10-24,True
4d179be9-cb91-4f7b-bb3f-b02bfeeeffa9,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2024-11-30,Rehabilitation & Resettlement,Possession,3,3,0,100.0,0,6,2,4,14.5,78,1922.73,1246.51,676.22,256,165,91,64.8,27,25,15,2,55.6,3,3,0,100.0,57,5,0,5,200,123,77,61.5,466.0,272.4,58.5,3,2,1,10.7,3,3,1,2,22.9,37,742,1.0,167.0,2024-10-24,2025-04-09,True
cdff86dc-fb62-4fc3-a66d-dfb6aba9ec20,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2025-05-03,Acquisition Completion,,3,2,1,66.7,51,6,2,4,9.6,153,1922.73,1764.43,158.3,256,234,22,91.8,27,26,15,1,55.6,3,2,1,66.7,57,1,0,1,200,200,0,100.0,466.0,364.1,78.1,3,3,0,27.5,3,3,2,1,32.8,24,896,,,,,True
52a743cb-a941-4bee-993a-57222f618ca4,8f0cc82a-c4d8-4850-8632-bc4b4cbfada4,2025-05-12,Acquisition Completion,,3,3,0,100.0,0,6,1,5,4.2,82,1922.73,1922.73,0.0,256,256,0,100.0,27,26,20,1,74.1,3,2,1,66.7,57,0,0,0,200,155,45,77.5,466.0,349.3,75.0,3,2,1,20.3,3,3,2,1,8.4,33,905,,,,,True
121bd9b4-7c4a-44f1-b4d8-a068ae4c7d17,f72f01fb-059f-4aaf-b6c4-858b0bf88ff9,2020-11-28,Initial Assessment / SIA,Notification,10,0,10,0.0,5,8,8,0,4.9,34,68.98,5.01,63.97,1813,131,1682,7.3,25,0,0,25,0.0,8,1,7,12.5,39,14,14,0,410,0,410,0.0,55.7,5.6,10.1,23,0,23,5.0,4,15,0,15,35.0,4,4,1.0,163.0,2021-05-18,2021-10-28,True
7f8e6302-7867-4307-821d-8a356b78d2db,f72f01fb-059f-4aaf-b6c4-858b0bf88ff9,2021-04-04,Initial Assessment / SIA,Notification,10,1,9,10.0,75,8,8,0,5.0,51,68.98,1.78,67.2,1813,46,1767,2.6,25,3,2,22,8.0,8,0,8,0.0,39,12,9,3,410,11,399,2.7,55.7,0.0,0.0,23,0,23,28.2,4,15,2,13,17.8,131,131,1.0,163.0,2021-05-18,2021-10-28,True
